Instrument name,DSC2A-00468
Operator,Yarger
Sample name,Benzoic_Acid
[step]
Ramp 5.00 °C/min to 150.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
1.92,38.91,0.073
1.92,38.92,0.073
1.93,38.93,0.073
1.93,38.93,0.073
1.93,38.94,0.073
1.93,38.95,0.072
1.93,38.96,0.073
1.93,38.97,0.073
1.93,38.98,0.073
1.94,38.99,0.073
1.94,38.99,0.073
1.94,39.00,0.073
1.94,39.01,0.073
1.94,39.02,0.073
1.94,39.03,0.073
1.95,39.03,0.073
1.95,39.04,0.073
1.95,39.05,0.073
1.95,39.06,0.073
1.95,39.07,0.073
1.96,39.08,0.072
1.96,39.09,0.072
1.96,39.09,0.072
1.96,39.10,0.072
1.96,39.11,0.072
1.96,39.12,0.072
1.97,39.13,0.072
1.97,39.14,0.072
1.97,39.14,0.072
1.97,39.15,0.072
1.97,39.16,0.072
1.97,39.17,0.072
1.98,39.18,0.072
1.98,39.19,0.072
1.98,39.19,0.072
1.98,39.20,0.072
1.98,39.21,0.072
1.98,39.22,0.072
1.98,39.23,0.072
1.99,39.23,0.072
1.99,39.24,0.072
1.99,39.25,0.072
1.99,39.26,0.072
1.99,39.27,0.072
1.99,39.28,0.072
2.00,39.29,0.072
2.00,39.29,0.072
2.00,39.30,0.072
2.00,39.31,0.072
2.00,39.32,0.072
2.01,39.33,0.072
2.01,39.34,0.072
2.01,39.34,0.072
2.01,39.35,0.072
2.01,39.36,0.072
2.01,39.37,0.072
2.02,39.38,0.072
2.02,39.38,0.072
2.02,39.39,0.072
2.02,39.40,0.072
2.02,39.41,0.072
2.02,39.42,0.072
2.03,39.43,0.072
2.03,39.44,0.072
2.03,39.44,0.072
2.03,39.45,0.072
2.03,39.46,0.072
2.03,39.47,0.072
2.03,39.48,0.072
2.04,39.49,0.072
2.04,39.49,0.072
2.04,39.50,0.072
2.04,39.51,0.072
2.04,39.52,0.072
2.04,39.53,0.072
2.05,39.54,0.072
2.05,39.54,0.072
2.05,39.55,0.072
2.05,39.56,0.072
2.05,39.57,0.072
2.06,39.58,0.072
2.06,39.59,0.072
2.06,39.59,0.072
2.06,39.60,0.072
2.06,39.61,0.072
2.06,39.62,0.072
2.07,39.63,0.072
2.07,39.64,0.072
2.07,39.64,0.072
2.07,39.65,0.072
2.07,39.66,0.072
2.07,39.67,0.072
2.08,39.68,0.072
2.08,39.69,0.072
2.08,39.69,0.072
2.08,39.70,0.072
2.08,39.71,0.072
2.08,39.72,0.072
2.08,39.73,0.072
2.09,39.74,0.072
2.09,39.74,0.072
2.09,39.75,0.072
2.09,39.76,0.072
2.09,39.77,0.072
2.09,39.78,0.072
2.10,39.78,0.072
2.10,39.79,0.072
2.10,39.80,0.072
2.10,39.81,0.072
2.10,39.82,0.072
2.11,39.83,0.072
2.11,39.84,0.072
2.11,39.84,0.072
2.11,39.85,0.072
2.11,39.86,0.072
2.11,39.87,0.072
2.12,39.88,0.072
2.12,39.89,0.072
2.12,39.89,0.072
2.12,39.90,0.072
2.12,39.91,0.072
2.12,39.92,0.072
2.13,39.93,0.072
2.13,39.94,0.072
2.13,39.94,0.072
2.13,39.95,0.072
2.13,39.96,0.072
2.13,39.97,0.072
2.14,39.98,0.072
2.14,39.99,0.072
2.14,39.99,0.072
2.14,40.00,0.072
2.14,40.01,0.072
2.14,40.02,0.072
2.14,40.03,0.072
2.15,40.04,0.072
2.15,40.04,0.072
2.15,40.05,0.072
2.15,40.06,0.072
2.15,40.07,0.072
2.16,40.08,0.072
2.16,40.09,0.072
2.16,40.09,0.072
2.16,40.10,0.072
2.16,40.11,0.072
2.16,40.12,0.072
2.16,40.13,0.072
2.17,40.14,0.072
2.17,40.14,0.072
2.17,40.15,0.072
2.17,40.16,0.072
2.17,40.17,0.072
2.18,40.18,0.072
2.18,40.19,0.072
2.18,40.19,0.072
2.18,40.20,0.072
2.18,40.21,0.072
2.18,40.22,0.072
2.19,40.23,0.072
2.19,40.24,0.072
2.19,40.24,0.072
2.19,40.25,0.072
2.19,40.26,0.072
2.19,40.27,0.072
2.19,40.28,0.072
2.20,40.29,0.072
2.20,40.29,0.072
2.20,40.30,0.072
2.20,40.31,0.072
2.20,40.32,0.072
2.21,40.33,0.072
2.21,40.34,0.072
2.21,40.34,0.072
2.21,40.35,0.072
2.21,40.36,0.072
2.21,40.37,0.072
2.21,40.38,0.072
2.22,40.39,0.072
2.22,40.39,0.072
2.22,40.40,0.072
2.22,40.41,0.072
2.22,40.42,0.072
2.23,40.43,0.072
2.23,40.44,0.072
2.23,40.44,0.072
2.23,40.45,0.072
2.23,40.46,0.072
2.23,40.47,0.072
2.24,40.48,0.072
2.24,40.49,0.072
2.24,40.49,0.072
2.24,40.50,0.072
2.24,40.51,0.072
2.24,40.52,0.072
2.24,40.53,0.072
2.25,40.54,0.072
2.25,40.55,0.072
2.25,40.55,0.072
2.25,40.56,0.072
2.25,40.57,0.072
2.26,40.58,0.072
2.26,40.59,0.072
2.26,40.59,0.072
2.26,40.60,0.072
2.26,40.61,0.072
2.26,40.62,0.072
2.26,40.63,0.072
2.27,40.64,0.072
2.27,40.64,0.072
2.27,40.65,0.072
2.27,40.66,0.072
2.27,40.67,0.072
2.28,40.68,0.072
2.28,40.69,0.072
2.28,40.69,0.072
2.28,40.70,0.072
2.28,40.71,0.072
2.28,40.72,0.072
2.29,40.73,0.072
2.29,40.74,0.072
2.29,40.74,0.072
2.29,40.75,0.072
2.29,40.76,0.072
2.29,40.77,0.072
2.29,40.78,0.072
2.30,40.79,0.072
2.30,40.80,0.072
2.30,40.80,0.072
2.30,40.81,0.072
2.30,40.82,0.072
2.31,40.83,0.072
2.31,40.84,0.072
2.31,40.85,0.072
2.31,40.85,0.072
2.31,40.86,0.072
2.31,40.87,0.072
2.31,40.88,0.072
2.32,40.89,0.072
2.32,40.90,0.072
2.32,40.90,0.072
2.32,40.91,0.072
2.32,40.92,0.072
2.33,40.93,0.072
2.33,40.94,0.072
2.33,40.94,0.072
2.33,40.95,0.072
2.33,40.96,0.072
2.33,40.97,0.072
2.34,40.98,0.072
2.34,40.99,0.072
2.34,40.99,0.072
2.34,41.00,0.072
2.34,41.01,0.072
2.34,41.02,0.072
2.34,41.03,0.072
2.35,41.04,0.072
2.35,41.05,0.072
2.35,41.05,0.072
2.35,41.06,0.072
2.35,41.07,0.072
2.36,41.08,0.072
2.36,41.09,0.072
2.36,41.10,0.072
2.36,41.10,0.072
2.36,41.11,0.072
2.36,41.12,0.072
2.36,41.13,0.072
2.37,41.14,0.072
2.37,41.15,0.072
2.37,41.15,0.072
2.37,41.16,0.072
2.37,41.17,0.072
2.38,41.18,0.072
2.38,41.19,0.072
2.38,41.19,0.072
2.38,41.20,0.072
2.38,41.21,0.072
2.38,41.22,0.072
2.39,41.23,0.072
2.39,41.24,0.072
2.39,41.25,0.072
2.39,41.25,0.072
2.39,41.26,0.072
2.39,41.27,0.072
2.39,41.28,0.072
2.40,41.29,0.072
2.40,41.30,0.072
2.40,41.30,0.072
2.40,41.31,0.072
2.40,41.32,0.072
2.41,41.33,0.072
2.41,41.34,0.072
2.41,41.35,0.072
2.41,41.35,0.072
2.41,41.36,0.072
2.41,41.37,0.072
2.41,41.38,0.072
2.42,41.39,0.072
2.42,41.39,0.072
2.42,41.40,0.072
2.42,41.41,0.072
2.42,41.42,0.072
2.43,41.43,0.072
2.43,41.44,0.072
2.43,41.45,0.072
2.43,41.45,0.072
2.43,41.46,0.072
2.43,41.47,0.072
2.44,41.48,0.072
2.44,41.49,0.072
2.44,41.50,0.072
2.44,41.50,0.072
2.44,41.51,0.072
2.44,41.52,0.072
2.44,41.53,0.072
2.45,41.54,0.072
2.45,41.55,0.072
2.45,41.55,0.072
2.45,41.56,0.072
2.45,41.57,0.072
2.46,41.58,0.072
2.46,41.59,0.072
2.46,41.60,0.072
2.46,41.60,0.072
2.46,41.61,0.072
2.46,41.62,0.072
2.46,41.63,0.072
2.47,41.64,0.072
2.47,41.65,0.072
2.47,41.65,0.072
2.47,41.66,0.072
2.47,41.67,0.072
2.48,41.68,0.072
2.48,41.69,0.072
2.48,41.70,0.072
2.48,41.70,0.072
2.48,41.71,0.072
2.48,41.72,0.072
2.49,41.73,0.072
2.49,41.74,0.072
2.49,41.75,0.072
2.49,41.75,0.072
2.49,41.76,0.072
2.49,41.77,0.072
2.49,41.78,0.072
2.50,41.79,0.072
2.50,41.80,0.072
2.50,41.80,0.072
2.50,41.81,0.072
2.50,41.82,0.072
2.51,41.83,0.072
2.51,41.84,0.072
2.51,41.84,0.072
2.51,41.85,0.072
2.51,41.86,0.072
2.51,41.87,0.072
2.51,41.88,0.072
2.52,41.89,0.072
2.52,41.90,0.072
2.52,41.90,0.072
2.52,41.91,0.072
2.52,41.92,0.072
2.53,41.93,0.072
2.53,41.94,0.072
2.53,41.94,0.071
2.53,41.95,0.071
2.53,41.96,0.071
2.53,41.97,0.071
2.54,41.98,0.071
2.54,41.99,0.071
2.54,41.99,0.071
2.54,42.00,0.071
2.54,42.01,0.071
2.54,42.02,0.071
2.54,42.03,0.071
2.55,42.04,0.072
2.55,42.05,0.071
2.55,42.05,0.071
2.55,42.06,0.071
2.55,42.07,0.071
2.56,42.08,0.071
2.56,42.09,0.071
2.56,42.09,0.071
2.56,42.10,0.071
2.56,42.11,0.071
2.56,42.12,0.071
2.56,42.13,0.071
2.57,42.14,0.071
2.57,42.15,0.071
2.57,42.15,0.071
2.57,42.16,0.071
2.57,42.17,0.071
2.58,42.18,0.072
2.58,42.19,0.072
2.58,42.20,0.072
2.58,42.20,0.072
2.58,42.21,0.072
2.58,42.22,0.072
2.59,42.23,0.072
2.59,42.24,0.072
2.59,42.24,0.072
2.59,42.25,0.072
2.59,42.26,0.071
2.59,42.27,0.071
2.59,42.28,0.071
2.60,42.29,0.071
2.60,42.29,0.071
2.60,42.30,0.071
2.60,42.31,0.071
2.60,42.32,0.071
2.61,42.33,0.071
2.61,42.34,0.071
2.61,42.35,0.071
2.61,42.35,0.071
2.61,42.36,0.071
2.61,42.37,0.071
2.61,42.38,0.071
2.62,42.39,0.071
2.62,42.40,0.071
2.62,42.40,0.071
2.62,42.41,0.071
2.62,42.42,0.071
2.63,42.43,0.071
2.63,42.44,0.071
2.63,42.44,0.071
2.63,42.45,0.071
2.63,42.46,0.071
2.63,42.47,0.071
2.64,42.48,0.071
2.64,42.49,0.071
2.64,42.49,0.071
2.64,42.50,0.071
2.64,42.51,0.071
2.64,42.52,0.071
2.64,42.53,0.071
2.65,42.54,0.071
2.65,42.55,0.071
2.65,42.55,0.071
2.65,42.56,0.071
2.65,42.57,0.071
2.66,42.58,0.071
2.66,42.59,0.071
2.66,42.59,0.071
2.66,42.60,0.071
2.66,42.61,0.071
2.66,42.62,0.071
2.66,42.63,0.071
2.67,42.64,0.071
2.67,42.64,0.071
2.67,42.65,0.071
2.67,42.66,0.071
2.67,42.67,0.071
2.68,42.68,0.071
2.68,42.69,0.071
2.68,42.70,0.071
2.68,42.70,0.071
2.68,42.71,0.071
2.68,42.72,0.071
2.69,42.73,0.071
2.69,42.74,0.071
2.69,42.74,0.071
2.69,42.75,0.071
2.69,42.76,0.071
2.69,42.77,0.071
2.69,42.78,0.071
2.70,42.79,0.071
2.70,42.79,0.071
2.70,42.80,0.071
2.70,42.81,0.071
2.70,42.82,0.071
2.71,42.83,0.071
2.71,42.84,0.071
2.71,42.85,0.071
2.71,42.85,0.071
2.71,42.86,0.071
2.71,42.87,0.071
2.71,42.88,0.071
2.72,42.89,0.071
2.72,42.90,0.071
2.72,42.90,0.071
2.72,42.91,0.071
2.72,42.92,0.071
2.73,42.93,0.071
2.73,42.94,0.071
2.73,42.94,0.071
2.73,42.95,0.071
2.73,42.96,0.071
2.73,42.97,0.071
2.74,42.98,0.071
2.74,42.99,0.071
2.74,43.00,0.071
2.74,43.00,0.071
2.74,43.01,0.071
2.74,43.02,0.071
2.74,43.03,0.071
2.75,43.04,0.071
2.75,43.04,0.071
2.75,43.05,0.071
2.75,43.06,0.071
2.75,43.07,0.071
2.76,43.08,0.071
2.76,43.09,0.071
2.76,43.10,0.071
2.76,43.10,0.071
2.76,43.11,0.071
2.76,43.12,0.071
2.76,43.13,0.071
2.77,43.14,0.071
2.77,43.15,0.071
2.77,43.15,0.071
2.77,43.16,0.071
2.77,43.17,0.071
2.78,43.18,0.071
2.78,43.19,0.071
2.78,43.20,0.071
2.78,43.20,0.071
2.78,43.21,0.071
2.78,43.22,0.071
2.79,43.23,0.071
2.79,43.24,0.071
2.79,43.24,0.071
2.79,43.25,0.071
2.79,43.26,0.071
2.79,43.27,0.071
2.79,43.28,0.071
2.80,43.29,0.071
2.80,43.30,0.071
2.80,43.30,0.071
2.80,43.31,0.071
2.80,43.32,0.071
2.81,43.33,0.071
2.81,43.34,0.071
2.81,43.35,0.071
2.81,43.35,0.071
2.81,43.36,0.071
2.81,43.37,0.071
2.81,43.38,0.071
2.82,43.39,0.071
2.82,43.39,0.071
2.82,43.40,0.071
2.82,43.41,0.071
2.82,43.42,0.071
2.83,43.43,0.071
2.83,43.44,0.071
2.83,43.45,0.071
2.83,43.45,0.071
2.83,43.46,0.071
2.83,43.47,0.071
2.84,43.48,0.071
2.84,43.49,0.071
2.84,43.50,0.071
2.84,43.50,0.071
2.84,43.51,0.071
2.84,43.52,0.071
2.84,43.53,0.071
2.85,43.54,0.071
2.85,43.55,0.071
2.85,43.55,0.071
2.85,43.56,0.071
2.85,43.57,0.071
2.86,43.58,0.071
2.86,43.59,0.071
2.86,43.60,0.071
2.86,43.60,0.071
2.86,43.61,0.071
2.86,43.62,0.071
2.86,43.63,0.071
2.87,43.64,0.071
2.87,43.64,0.071
2.87,43.65,0.071
2.87,43.66,0.071
2.87,43.67,0.071
2.88,43.68,0.071
2.88,43.69,0.071
2.88,43.70,0.071
2.88,43.70,0.071
2.88,43.71,0.071
2.88,43.72,0.071
2.89,43.73,0.071
2.89,43.74,0.071
2.89,43.75,0.071
2.89,43.75,0.071
2.89,43.76,0.071
2.89,43.77,0.071
2.89,43.78,0.071
2.90,43.79,0.071
2.90,43.80,0.071
2.90,43.80,0.071
2.90,43.81,0.071
2.90,43.82,0.071
2.91,43.83,0.071
2.91,43.84,0.071
2.91,43.85,0.071
2.91,43.85,0.071
2.91,43.86,0.071
2.91,43.87,0.071
2.91,43.88,0.071
2.92,43.89,0.071
2.92,43.90,0.071
2.92,43.90,0.071
2.92,43.91,0.071
2.92,43.92,0.071
2.93,43.93,0.071
2.93,43.94,0.071
2.93,43.95,0.071
2.93,43.95,0.071
2.93,43.96,0.071
2.93,43.97,0.071
2.94,43.98,0.071
2.94,43.99,0.071
2.94,44.00,0.071
2.94,44.00,0.071
2.94,44.01,0.071
2.94,44.02,0.071
2.94,44.03,0.071
2.95,44.04,0.071
2.95,44.05,0.071
2.95,44.05,0.071
2.95,44.06,0.071
2.95,44.07,0.071
2.96,44.08,0.071
2.96,44.09,0.071
2.96,44.09,0.071
2.96,44.10,0.071
2.96,44.11,0.071
2.96,44.12,0.071
2.96,44.13,0.071
2.97,44.14,0.071
2.97,44.15,0.071
2.97,44.15,0.071
2.97,44.16,0.071
2.97,44.17,0.071
2.98,44.18,0.071
2.98,44.19,0.071
2.98,44.20,0.071
2.98,44.20,0.071
2.98,44.21,0.071
2.98,44.22,0.071
2.99,44.23,0.071
2.99,44.24,0.071
2.99,44.25,0.071
2.99,44.25,0.071
2.99,44.26,0.071
2.99,44.27,0.071
2.99,44.28,0.071
3.00,44.29,0.071
3.00,44.30,0.071
3.00,44.30,0.071
3.00,44.31,0.071
3.00,44.32,0.071
3.01,44.33,0.071
3.01,44.34,0.071
3.01,44.35,0.071
3.01,44.35,0.071
3.01,44.36,0.071
3.01,44.37,0.071
3.01,44.38,0.071
3.02,44.39,0.071
3.02,44.40,0.071
3.02,44.40,0.071
3.02,44.41,0.071
3.02,44.42,0.071
3.03,44.43,0.071
3.03,44.44,0.071
3.03,44.44,0.071
3.03,44.45,0.071
3.03,44.46,0.071
3.03,44.47,0.071
3.04,44.48,0.071
3.04,44.49,0.071
3.04,44.50,0.071
3.04,44.50,0.071
3.04,44.51,0.071
3.04,44.52,0.071
3.04,44.53,0.071
3.05,44.54,0.071
3.05,44.55,0.071
3.05,44.55,0.071
3.05,44.56,0.071
3.05,44.57,0.071
3.06,44.58,0.071
3.06,44.59,0.071
3.06,44.60,0.071
3.06,44.60,0.071
3.06,44.61,0.071
3.06,44.62,0.071
3.06,44.63,0.071
3.07,44.64,0.071
3.07,44.65,0.071
3.07,44.65,0.071
3.07,44.66,0.071
3.07,44.67,0.071
3.08,44.68,0.071
3.08,44.69,0.071
3.08,44.70,0.071
3.08,44.70,0.071
3.08,44.71,0.071
3.08,44.72,0.071
3.09,44.73,0.071
3.09,44.74,0.071
3.09,44.75,0.071
3.09,44.75,0.071
3.09,44.76,0.071
3.09,44.77,0.071
3.09,44.78,0.071
3.10,44.79,0.071
3.10,44.80,0.071
3.10,44.80,0.071
3.10,44.81,0.071
3.10,44.82,0.071
3.11,44.83,0.071
3.11,44.84,0.071
3.11,44.85,0.071
3.11,44.85,0.071
3.11,44.86,0.071
3.11,44.87,0.071
3.11,44.88,0.071
3.12,44.89,0.071
3.12,44.90,0.071
3.12,44.90,0.071
3.12,44.91,0.071
3.12,44.92,0.071
3.13,44.93,0.071
3.13,44.94,0.071
3.13,44.95,0.071
3.13,44.95,0.071
3.13,44.96,0.071
3.13,44.97,0.071
3.14,44.98,0.071
3.14,44.99,0.071
3.14,45.00,0.071
3.14,45.00,0.071
3.14,45.01,0.071
3.14,45.02,0.071
3.14,45.03,0.071
3.15,45.04,0.071
3.15,45.05,0.071
3.15,45.05,0.071
3.15,45.06,0.071
3.15,45.07,0.071
3.16,45.08,0.071
3.16,45.09,0.071
3.16,45.10,0.071
3.16,45.10,0.071
3.16,45.11,0.071
3.16,45.12,0.071
3.16,45.13,0.071
3.17,45.14,0.071
3.17,45.15,0.071
3.17,45.15,0.071
3.17,45.16,0.071
3.17,45.17,0.071
3.18,45.18,0.071
3.18,45.19,0.071
3.18,45.20,0.071
3.18,45.20,0.071
3.18,45.21,0.071
3.18,45.22,0.071
3.19,45.23,0.071
3.19,45.24,0.071
3.19,45.25,0.071
3.19,45.25,0.071
3.19,45.26,0.071
3.19,45.27,0.071
3.19,45.28,0.071
3.20,45.29,0.071
3.20,45.29,0.071
3.20,45.30,0.071
3.20,45.31,0.071
3.20,45.32,0.071
3.21,45.33,0.071
3.21,45.34,0.071
3.21,45.34,0.071
3.21,45.35,0.071
3.21,45.36,0.071
3.21,45.37,0.071
3.21,45.38,0.071
3.22,45.39,0.071
3.22,45.40,0.071
3.22,45.40,0.071
3.22,45.41,0.071
3.22,45.42,0.071
3.23,45.43,0.071
3.23,45.44,0.071
3.23,45.45,0.071
3.23,45.45,0.071
3.23,45.46,0.071
3.23,45.47,0.071
3.24,45.48,0.071
3.24,45.49,0.071
3.24,45.50,0.071
3.24,45.50,0.071
3.24,45.51,0.071
3.24,45.52,0.071
3.24,45.53,0.071
3.25,45.54,0.071
3.25,45.55,0.071
3.25,45.55,0.071
3.25,45.56,0.071
3.25,45.57,0.071
3.26,45.58,0.071
3.26,45.59,0.071
3.26,45.60,0.071
3.26,45.60,0.071
3.26,45.61,0.071
3.26,45.62,0.071
3.26,45.63,0.071
3.27,45.64,0.071
3.27,45.65,0.071
3.27,45.65,0.071
3.27,45.66,0.071
3.27,45.67,0.071
3.28,45.68,0.071
3.28,45.69,0.071
3.28,45.70,0.071
3.28,45.70,0.071
3.28,45.71,0.071
3.28,45.72,0.071
3.29,45.73,0.071
3.29,45.74,0.071
3.29,45.75,0.071
3.29,45.75,0.071
3.29,45.76,0.071
3.29,45.77,0.071
3.29,45.78,0.071
3.30,45.79,0.071
3.30,45.80,0.071
3.30,45.80,0.071
3.30,45.81,0.071
3.30,45.82,0.071
3.31,45.83,0.071
3.31,45.84,0.071
3.31,45.85,0.071
3.31,45.86,0.071
3.31,45.86,0.071
3.31,45.87,0.071
3.31,45.88,0.071
3.32,45.89,0.071
3.32,45.89,0.071
3.32,45.90,0.071
3.32,45.91,0.071
3.32,45.92,0.071
3.33,45.93,0.071
3.33,45.94,0.071
3.33,45.95,0.071
3.33,45.95,0.071
3.33,45.96,0.071
3.33,45.97,0.071
3.34,45.98,0.071
3.34,45.99,0.071
3.34,46.00,0.071
3.34,46.00,0.071
3.34,46.01,0.071
3.34,46.02,0.071
3.34,46.03,0.071
3.35,46.04,0.071
3.35,46.05,0.071
3.35,46.05,0.071
3.35,46.06,0.071
3.35,46.07,0.071
3.36,46.08,0.071
3.36,46.09,0.071
3.36,46.10,0.071
3.36,46.10,0.071
3.36,46.11,0.071
3.36,46.12,0.071
3.36,46.13,0.071
3.37,46.14,0.071
3.37,46.15,0.071
3.37,46.15,0.071
3.37,46.16,0.071
3.37,46.17,0.071
3.38,46.18,0.071
3.38,46.19,0.071
3.38,46.20,0.071
3.38,46.20,0.071
3.38,46.21,0.071
3.38,46.22,0.071
3.39,46.23,0.071
3.39,46.24,0.071
3.39,46.25,0.071
3.39,46.26,0.071
3.39,46.26,0.071
3.39,46.27,0.071
3.39,46.28,0.071
3.40,46.29,0.071
3.40,46.30,0.071
3.40,46.30,0.071
3.40,46.31,0.071
3.40,46.32,0.071
3.41,46.33,0.071
3.41,46.34,0.071
3.41,46.35,0.071
3.41,46.36,0.071
3.41,46.36,0.071
3.41,46.37,0.071
3.41,46.38,0.071
3.42,46.39,0.071
3.42,46.40,0.071
3.42,46.41,0.071
3.42,46.41,0.071
3.42,46.42,0.071
3.43,46.43,0.071
3.43,46.44,0.071
3.43,46.45,0.071
3.43,46.46,0.071
3.43,46.46,0.071
3.43,46.47,0.071
3.44,46.48,0.071
3.44,46.49,0.071
3.44,46.50,0.071
3.44,46.51,0.071
3.44,46.51,0.071
3.44,46.52,0.071
3.44,46.53,0.071
3.45,46.54,0.071
3.45,46.55,0.071
3.45,46.55,0.071
3.45,46.56,0.071
3.45,46.57,0.071
3.46,46.58,0.071
3.46,46.59,0.071
3.46,46.60,0.071
3.46,46.61,0.071
3.46,46.61,0.071
3.46,46.62,0.071
3.46,46.63,0.071
3.47,46.64,0.071
3.47,46.65,0.071
3.47,46.65,0.071
3.47,46.66,0.071
3.47,46.67,0.071
3.48,46.68,0.071
3.48,46.69,0.071
3.48,46.70,0.071
3.48,46.71,0.071
3.48,46.71,0.071
3.48,46.72,0.071
3.49,46.73,0.071
3.49,46.74,0.071
3.49,46.75,0.071
3.49,46.76,0.071
3.49,46.76,0.071
3.49,46.77,0.071
3.49,46.78,0.071
3.50,46.79,0.071
3.50,46.80,0.071
3.50,46.81,0.071
3.50,46.81,0.071
3.50,46.82,0.071
3.51,46.83,0.071
3.51,46.84,0.071
3.51,46.85,0.071
3.51,46.85,0.071
3.51,46.86,0.071
3.51,46.87,0.071
3.51,46.88,0.071
3.52,46.89,0.071
3.52,46.90,0.071
3.52,46.91,0.071
3.52,46.91,0.071
3.52,46.92,0.071
3.53,46.93,0.071
3.53,46.94,0.071
3.53,46.95,0.071
3.53,46.96,0.071
3.53,46.96,0.071
3.53,46.97,0.071
3.54,46.98,0.071
3.54,46.99,0.071
3.54,47.00,0.071
3.54,47.00,0.071
3.54,47.01,0.071
3.54,47.02,0.071
3.54,47.03,0.071
3.55,47.04,0.071
3.55,47.05,0.071
3.55,47.06,0.071
3.55,47.06,0.071
3.55,47.07,0.071
3.56,47.08,0.071
3.56,47.09,0.071
3.56,47.10,0.071
3.56,47.11,0.071
3.56,47.11,0.071
3.56,47.12,0.071
3.56,47.13,0.071
3.57,47.14,0.071
3.57,47.15,0.071
3.57,47.16,0.071
3.57,47.16,0.071
3.57,47.17,0.071
3.58,47.18,0.071
3.58,47.19,0.071
3.58,47.20,0.071
3.58,47.21,0.071
3.58,47.21,0.071
3.58,47.22,0.071
3.59,47.23,0.071
3.59,47.24,0.071
3.59,47.25,0.071
3.59,47.26,0.071
3.59,47.26,0.071
3.59,47.27,0.071
3.59,47.28,0.071
3.60,47.29,0.071
3.60,47.30,0.071
3.60,47.31,0.071
3.60,47.31,0.071
3.60,47.32,0.071
3.61,47.33,0.071
3.61,47.34,0.071
3.61,47.35,0.071
3.61,47.36,0.071
3.61,47.36,0.071
3.61,47.37,0.071
3.61,47.38,0.071
3.62,47.39,0.071
3.62,47.40,0.071
3.62,47.40,0.071
3.62,47.41,0.071
3.62,47.42,0.071
3.63,47.43,0.071
3.63,47.44,0.071
3.63,47.45,0.071
3.63,47.46,0.071
3.63,47.46,0.071
3.63,47.47,0.071
3.64,47.48,0.071
3.64,47.49,0.071
3.64,47.50,0.071
3.64,47.51,0.071
3.64,47.51,0.071
3.64,47.52,0.071
3.64,47.53,0.071
3.65,47.54,0.071
3.65,47.55,0.071
3.65,47.55,0.071
3.65,47.56,0.071
3.65,47.57,0.071
3.66,47.58,0.071
3.66,47.59,0.071
3.66,47.60,0.071
3.66,47.61,0.071
3.66,47.61,0.071
3.66,47.62,0.071
3.66,47.63,0.071
3.67,47.64,0.071
3.67,47.65,0.071
3.67,47.66,0.071
3.67,47.67,0.071
3.67,47.67,0.071
3.68,47.68,0.071
3.68,47.69,0.071
3.68,47.70,0.071
3.68,47.71,0.071
3.68,47.71,0.071
3.68,47.72,0.071
3.69,47.73,0.071
3.69,47.74,0.071
3.69,47.75,0.071
3.69,47.76,0.071
3.69,47.76,0.071
3.69,47.77,0.071
3.69,47.78,0.071
3.70,47.79,0.071
3.70,47.80,0.071
3.70,47.81,0.071
3.70,47.81,0.071
3.70,47.82,0.071
3.71,47.83,0.071
3.71,47.84,0.071
3.71,47.85,0.071
3.71,47.86,0.071
3.71,47.86,0.071
3.71,47.87,0.071
3.71,47.88,0.071
3.72,47.89,0.071
3.72,47.90,0.071
3.72,47.91,0.071
3.72,47.91,0.071
3.72,47.92,0.071
3.73,47.93,0.071
3.73,47.94,0.071
3.73,47.95,0.071
3.73,47.96,0.071
3.73,47.97,0.071
3.73,47.97,0.071
3.74,47.98,0.071
3.74,47.99,0.071
3.74,48.00,0.071
3.74,48.01,0.071
3.74,48.01,0.071
3.74,48.02,0.071
3.74,48.03,0.071
3.75,48.04,0.071
3.75,48.05,0.071
3.75,48.06,0.071
3.75,48.06,0.071
3.75,48.07,0.071
3.76,48.08,0.071
3.76,48.09,0.071
3.76,48.10,0.071
3.76,48.11,0.071
3.76,48.11,0.071
3.76,48.12,0.071
3.76,48.13,0.071
3.77,48.14,0.071
3.77,48.15,0.071
3.77,48.16,0.071
3.77,48.16,0.071
3.77,48.17,0.071
3.78,48.18,0.071
3.78,48.19,0.071
3.78,48.20,0.071
3.78,48.21,0.071
3.78,48.21,0.071
3.78,48.22,0.071
3.79,48.23,0.071
3.79,48.24,0.071
3.79,48.25,0.071
3.79,48.26,0.071
3.79,48.26,0.071
3.79,48.27,0.071
3.79,48.28,0.071
3.80,48.29,0.071
3.80,48.30,0.071
3.80,48.31,0.071
3.80,48.31,0.071
3.80,48.32,0.071
3.81,48.33,0.071
3.81,48.34,0.071
3.81,48.35,0.071
3.81,48.36,0.071
3.81,48.36,0.071
3.81,48.37,0.071
3.81,48.38,0.071
3.82,48.39,0.071
3.82,48.40,0.071
3.82,48.41,0.071
3.82,48.41,0.071
3.82,48.42,0.071
3.83,48.43,0.071
3.83,48.44,0.071
3.83,48.45,0.071
3.83,48.46,0.071
3.83,48.46,0.071
3.83,48.47,0.071
3.84,48.48,0.071
3.84,48.49,0.071
3.84,48.50,0.071
3.84,48.51,0.071
3.84,48.52,0.071
3.84,48.52,0.071
3.84,48.53,0.071
3.85,48.54,0.071
3.85,48.55,0.071
3.85,48.56,0.071
