Instrument name,DSC2A-00468
Operator,Jeff Yarger
Sample name,Indium
[step]
Ramp 10.00 °C/min to 200.00 °C
Time,Temperature,Heat Flow (Normalized)
min,°C,W/g
44.72,115.83,0.092
44.72,115.84,0.092
44.72,115.86,0.092
44.72,115.88,0.092
44.73,115.89,0.092
44.73,115.91,0.092
44.73,115.93,0.092
44.73,115.94,0.092
44.73,115.96,0.092
44.73,115.98,0.092
44.74,115.99,0.092
44.74,116.01,0.092
44.74,116.03,0.092
44.74,116.04,0.092
44.74,116.06,0.092
44.74,116.08,0.092
44.74,116.09,0.092
44.75,116.11,0.092
44.75,116.13,0.092
44.75,116.14,0.092
44.75,116.16,0.092
44.75,116.18,0.092
44.76,116.19,0.092
44.76,116.21,0.092
44.76,116.23,0.092
44.76,116.24,0.092
44.76,116.26,0.092
44.76,116.28,0.092
44.76,116.29,0.092
44.77,116.31,0.092
44.77,116.33,0.092
44.77,116.34,0.092
44.77,116.36,0.092
44.77,116.38,0.092
44.78,116.39,0.092
44.78,116.41,0.092
44.78,116.43,0.092
44.78,116.44,0.092
44.78,116.46,0.092
44.78,116.47,0.092
44.79,116.49,0.092
44.79,116.51,0.092
44.79,116.53,0.092
44.79,116.54,0.092
44.79,116.56,0.092
44.79,116.58,0.092
44.79,116.59,0.092
44.80,116.61,0.092
44.80,116.63,0.092
44.80,116.64,0.092
44.80,116.66,0.092
44.80,116.68,0.092
44.81,116.69,0.092
44.81,116.71,0.092
44.81,116.72,0.092
44.81,116.74,0.092
44.81,116.76,0.092
44.81,116.78,0.092
44.81,116.79,0.092
44.82,116.81,0.092
44.82,116.83,0.092
44.82,116.84,0.092
44.82,116.86,0.092
44.82,116.87,0.092
44.83,116.89,0.092
44.83,116.91,0.092
44.83,116.92,0.092
44.83,116.94,0.092
44.83,116.96,0.092
44.83,116.97,0.092
44.84,116.99,0.092
44.84,117.01,0.092
44.84,117.02,0.092
44.84,117.04,0.092
44.84,117.06,0.092
44.84,117.08,0.092
44.84,117.09,0.092
44.85,117.11,0.092
44.85,117.12,0.092
44.85,117.14,0.092
44.85,117.16,0.092
44.85,117.18,0.092
44.86,117.19,0.092
44.86,117.21,0.092
44.86,117.23,0.092
44.86,117.24,0.092
44.86,117.26,0.092
44.86,117.28,0.092
44.86,117.29,0.092
44.87,117.31,0.092
44.87,117.32,0.092
44.87,117.34,0.092
44.87,117.36,0.092
44.87,117.37,0.092
44.88,117.39,0.092
44.88,117.41,0.092
44.88,117.43,0.092
44.88,117.44,0.092
44.88,117.46,0.092
44.88,117.48,0.092
44.89,117.49,0.092
44.89,117.51,0.092
44.89,117.53,0.092
44.89,117.54,0.092
44.89,117.56,0.092
44.89,117.58,0.092
44.89,117.59,0.092
44.90,117.61,0.092
44.90,117.63,0.092
44.90,117.64,0.092
44.90,117.66,0.092
44.90,117.68,0.092
44.91,117.69,0.092
44.91,117.71,0.092
44.91,117.73,0.092
44.91,117.74,0.092
44.91,117.76,0.092
44.91,117.78,0.092
44.91,117.79,0.092
44.92,117.81,0.092
44.92,117.83,0.092
44.92,117.84,0.092
44.92,117.86,0.092
44.92,117.88,0.092
44.93,117.89,0.092
44.93,117.91,0.092
44.93,117.93,0.092
44.93,117.94,0.092
44.93,117.96,0.092
44.93,117.98,0.092
44.94,117.99,0.092
44.94,118.01,0.092
44.94,118.03,0.092
44.94,118.04,0.092
44.94,118.06,0.092
44.94,118.08,0.092
44.94,118.10,0.092
44.95,118.11,0.092
44.95,118.13,0.092
44.95,118.14,0.092
44.95,118.16,0.092
44.95,118.18,0.092
44.96,118.19,0.092
44.96,118.21,0.092
44.96,118.23,0.092
44.96,118.24,0.092
44.96,118.26,0.092
44.96,118.28,0.092
44.96,118.29,0.092
44.97,118.31,0.092
44.97,118.33,0.092
44.97,118.34,0.092
44.97,118.36,0.092
44.97,118.38,0.092
44.98,118.39,0.092
44.98,118.41,0.092
44.98,118.43,0.092
44.98,118.45,0.092
44.98,118.46,0.092
44.98,118.48,0.092
44.99,118.50,0.092
44.99,118.51,0.092
44.99,118.53,0.092
44.99,118.54,0.092
44.99,118.56,0.092
44.99,118.58,0.092
44.99,118.59,0.092
45.00,118.61,0.092
45.00,118.63,0.092
45.00,118.64,0.092
45.00,118.66,0.092
45.00,118.68,0.092
45.01,118.70,0.092
45.01,118.71,0.092
45.01,118.73,0.092
45.01,118.75,0.092
45.01,118.76,0.092
45.01,118.78,0.092
45.01,118.80,0.092
45.02,118.81,0.092
45.02,118.83,0.092
45.02,118.85,0.092
45.02,118.86,0.092
45.02,118.88,0.092
45.03,118.90,0.092
45.03,118.91,0.092
45.03,118.93,0.092
45.03,118.94,0.092
45.03,118.96,0.092
45.03,118.98,0.092
45.04,119.00,0.092
45.04,119.01,0.092
45.04,119.03,0.092
45.04,119.04,0.092
45.04,119.06,0.092
45.04,119.08,0.092
45.04,119.10,0.092
45.05,119.11,0.092
45.05,119.13,0.092
45.05,119.15,0.092
45.05,119.16,0.092
45.05,119.18,0.092
45.06,119.20,0.092
45.06,119.21,0.092
45.06,119.23,0.092
45.06,119.25,0.092
45.06,119.26,0.092
45.06,119.28,0.092
45.06,119.30,0.092
45.07,119.31,0.092
45.07,119.33,0.092
45.07,119.35,0.092
45.07,119.36,0.092
45.07,119.38,0.092
45.08,119.40,0.092
45.08,119.41,0.092
45.08,119.43,0.092
45.08,119.45,0.092
45.08,119.46,0.093
45.08,119.48,0.093
45.09,119.50,0.093
45.09,119.51,0.093
45.09,119.53,0.093
45.09,119.55,0.093
45.09,119.56,0.093
45.09,119.58,0.093
45.09,119.60,0.093
45.10,119.61,0.093
45.10,119.63,0.093
45.10,119.65,0.093
45.10,119.66,0.093
45.10,119.68,0.093
45.11,119.70,0.093
45.11,119.71,0.093
45.11,119.73,0.093
45.11,119.75,0.093
45.11,119.76,0.093
45.11,119.78,0.093
45.11,119.80,0.093
45.12,119.81,0.093
45.12,119.83,0.093
45.12,119.85,0.093
45.12,119.86,0.093
45.12,119.88,0.093
45.13,119.90,0.093
45.13,119.91,0.093
45.13,119.93,0.093
45.13,119.95,0.093
45.13,119.96,0.093
45.13,119.98,0.093
45.14,120.00,0.093
45.14,120.01,0.093
45.14,120.03,0.093
45.14,120.05,0.093
45.14,120.06,0.093
45.14,120.08,0.093
45.14,120.10,0.093
45.15,120.11,0.093
45.15,120.13,0.093
45.15,120.15,0.093
45.15,120.16,0.093
45.15,120.18,0.093
45.16,120.20,0.093
45.16,120.21,0.093
45.16,120.23,0.093
45.16,120.25,0.093
45.16,120.26,0.093
45.16,120.28,0.093
45.16,120.30,0.093
45.17,120.31,0.093
45.17,120.33,0.093
45.17,120.35,0.093
45.17,120.36,0.093
45.17,120.38,0.093
45.18,120.40,0.093
45.18,120.41,0.093
45.18,120.43,0.093
45.18,120.45,0.093
45.18,120.46,0.093
45.18,120.48,0.093
45.19,120.50,0.093
45.19,120.51,0.093
45.19,120.53,0.093
45.19,120.55,0.093
45.19,120.56,0.093
45.19,120.58,0.093
45.19,120.60,0.093
45.20,120.61,0.093
45.20,120.63,0.093
45.20,120.65,0.093
45.20,120.66,0.093
45.20,120.68,0.093
45.21,120.70,0.093
45.21,120.71,0.093
45.21,120.73,0.093
45.21,120.75,0.093
45.21,120.76,0.093
45.21,120.78,0.093
45.21,120.80,0.093
45.22,120.81,0.093
45.22,120.83,0.093
45.22,120.85,0.093
45.22,120.86,0.093
45.22,120.88,0.093
45.23,120.90,0.093
45.23,120.91,0.093
45.23,120.93,0.093
45.23,120.95,0.093
45.23,120.96,0.093
45.23,120.98,0.093
45.24,121.00,0.093
45.24,121.02,0.093
45.24,121.03,0.093
45.24,121.05,0.093
45.24,121.07,0.093
45.24,121.08,0.093
45.24,121.10,0.093
45.25,121.11,0.093
45.25,121.13,0.093
45.25,121.15,0.093
45.25,121.16,0.093
45.25,121.18,0.093
45.26,121.20,0.093
45.26,121.21,0.093
45.26,121.23,0.093
45.26,121.25,0.093
45.26,121.27,0.093
45.26,121.28,0.093
45.26,121.30,0.093
45.27,121.32,0.093
45.27,121.33,0.093
45.27,121.35,0.093
45.27,121.36,0.093
45.27,121.38,0.093
45.28,121.40,0.093
45.28,121.41,0.093
45.28,121.43,0.093
45.28,121.45,0.093
45.28,121.46,0.093
45.28,121.48,0.093
45.29,121.50,0.093
45.29,121.51,0.093
45.29,121.53,0.093
45.29,121.55,0.093
45.29,121.56,0.093
45.29,121.58,0.093
45.29,121.60,0.093
45.30,121.61,0.093
45.30,121.63,0.093
45.30,121.65,0.093
45.30,121.67,0.093
45.30,121.68,0.093
45.31,121.70,0.093
45.31,121.71,0.093
45.31,121.73,0.093
45.31,121.75,0.093
45.31,121.77,0.093
45.31,121.78,0.093
45.31,121.80,0.093
45.32,121.82,0.093
45.32,121.83,0.093
45.32,121.85,0.093
45.32,121.86,0.093
45.32,121.88,0.093
45.33,121.90,0.093
45.33,121.91,0.093
45.33,121.93,0.093
45.33,121.95,0.093
45.33,121.97,0.093
45.33,121.98,0.093
45.34,122.00,0.093
45.34,122.01,0.093
45.34,122.03,0.093
45.34,122.05,0.093
45.34,122.07,0.093
45.34,122.08,0.093
45.34,122.10,0.093
45.35,122.12,0.093
45.35,122.13,0.093
45.35,122.15,0.093
45.35,122.16,0.093
45.35,122.18,0.093
45.36,122.20,0.093
45.36,122.22,0.093
45.36,122.23,0.093
45.36,122.25,0.093
45.36,122.26,0.093
45.36,122.28,0.093
45.36,122.30,0.093
45.37,122.32,0.093
45.37,122.33,0.093
45.37,122.35,0.093
45.37,122.36,0.093
45.37,122.38,0.093
45.38,122.40,0.093
45.38,122.42,0.093
45.38,122.43,0.093
45.38,122.45,0.093
45.38,122.46,0.093
45.38,122.48,0.093
45.39,122.50,0.093
45.39,122.52,0.093
45.39,122.53,0.093
45.39,122.55,0.093
45.39,122.56,0.093
45.39,122.58,0.093
45.39,122.60,0.093
45.40,122.61,0.093
45.40,122.63,0.093
45.40,122.65,0.093
45.40,122.67,0.093
45.40,122.68,0.093
45.41,122.70,0.093
45.41,122.72,0.093
45.41,122.73,0.093
45.41,122.75,0.093
45.41,122.77,0.093
45.41,122.78,0.093
45.41,122.80,0.093
45.42,122.82,0.093
45.42,122.83,0.093
45.42,122.85,0.093
45.42,122.87,0.093
45.42,122.88,0.093
45.43,122.90,0.093
45.43,122.92,0.093
45.43,122.93,0.093
45.43,122.95,0.093
45.43,122.97,0.093
45.43,122.98,0.093
45.44,123.00,0.093
45.44,123.02,0.093
45.44,123.03,0.093
45.44,123.05,0.093
45.44,123.07,0.093
45.44,123.08,0.093
45.44,123.10,0.093
45.45,123.12,0.093
45.45,123.13,0.093
45.45,123.15,0.093
45.45,123.17,0.093
45.45,123.18,0.093
45.46,123.20,0.093
45.46,123.22,0.093
45.46,123.23,0.093
45.46,123.25,0.093
45.46,123.27,0.093
45.46,123.28,0.093
45.46,123.30,0.093
45.47,123.32,0.093
45.47,123.33,0.093
45.47,123.35,0.093
45.47,123.37,0.093
45.47,123.38,0.093
45.48,123.40,0.093
45.48,123.42,0.093
45.48,123.43,0.093
45.48,123.45,0.093
45.48,123.47,0.093
45.48,123.48,0.093
45.49,123.50,0.093
45.49,123.52,0.093
45.49,123.53,0.093
45.49,123.55,0.093
45.49,123.57,0.093
45.49,123.58,0.093
45.49,123.60,0.093
45.50,123.62,0.093
45.50,123.63,0.093
45.50,123.65,0.093
45.50,123.67,0.093
45.50,123.68,0.093
45.51,123.70,0.093
45.51,123.72,0.093
45.51,123.73,0.093
45.51,123.75,0.093
45.51,123.77,0.093
45.51,123.78,0.093
45.51,123.80,0.093
45.52,123.82,0.093
45.52,123.83,0.093
45.52,123.85,0.093
45.52,123.87,0.093
45.52,123.88,0.093
45.53,123.90,0.093
45.53,123.92,0.093
45.53,123.93,0.093
45.53,123.95,0.093
45.53,123.97,0.093
45.53,123.98,0.093
45.54,124.00,0.093
45.54,124.02,0.093
45.54,124.03,0.093
45.54,124.05,0.093
45.54,124.07,0.093
45.54,124.08,0.093
45.54,124.10,0.093
45.55,124.12,0.092
45.55,124.13,0.092
45.55,124.15,0.092
45.55,124.17,0.092
45.55,124.18,0.092
45.56,124.20,0.092
45.56,124.22,0.092
45.56,124.23,0.092
45.56,124.25,0.092
45.56,124.27,0.092
45.56,124.28,0.092
45.56,124.30,0.092
45.57,124.32,0.092
45.57,124.33,0.093
45.57,124.35,0.093
45.57,124.37,0.093
45.57,124.38,0.093
45.58,124.40,0.093
45.58,124.42,0.093
45.58,124.43,0.093
45.58,124.45,0.093
45.58,124.47,0.093
45.58,124.48,0.093
45.59,124.50,0.093
45.59,124.52,0.093
45.59,124.53,0.093
45.59,124.55,0.093
45.59,124.57,0.093
45.59,124.58,0.093
45.59,124.60,0.093
45.60,124.62,0.093
45.60,124.63,0.093
45.60,124.65,0.093
45.60,124.67,0.093
45.60,124.68,0.093
45.61,124.70,0.093
45.61,124.72,0.093
45.61,124.73,0.093
45.61,124.75,0.093
45.61,124.77,0.093
45.61,124.78,0.093
45.61,124.80,0.093
45.62,124.82,0.093
45.62,124.83,0.093
45.62,124.85,0.093
45.62,124.87,0.093
45.62,124.88,0.093
45.63,124.90,0.093
45.63,124.92,0.093
45.63,124.93,0.093
45.63,124.95,0.093
45.63,124.97,0.093
45.63,124.98,0.093
45.64,125.00,0.093
45.64,125.02,0.093
45.64,125.03,0.093
45.64,125.05,0.093
45.64,125.07,0.093
45.64,125.08,0.093
45.64,125.10,0.093
45.65,125.12,0.093
45.65,125.13,0.093
45.65,125.15,0.093
45.65,125.17,0.093
45.65,125.18,0.093
45.66,125.20,0.093
45.66,125.22,0.093
45.66,125.23,0.093
45.66,125.25,0.093
45.66,125.27,0.093
45.66,125.28,0.093
45.66,125.30,0.093
45.67,125.32,0.093
45.67,125.33,0.093
45.67,125.35,0.093
45.67,125.37,0.093
45.67,125.38,0.093
45.68,125.40,0.093
45.68,125.42,0.093
45.68,125.43,0.093
45.68,125.45,0.093
45.68,125.47,0.093
45.68,125.48,0.093
45.69,125.50,0.093
45.69,125.52,0.093
45.69,125.53,0.093
45.69,125.55,0.093
45.69,125.57,0.093
45.69,125.58,0.093
45.69,125.60,0.093
45.70,125.62,0.093
45.70,125.63,0.093
45.70,125.65,0.093
45.70,125.67,0.093
45.70,125.68,0.093
45.71,125.70,0.093
45.71,125.72,0.093
45.71,125.73,0.093
45.71,125.75,0.093
45.71,125.77,0.093
45.71,125.78,0.093
45.71,125.80,0.093
45.72,125.82,0.093
45.72,125.83,0.093
45.72,125.85,0.093
45.72,125.87,0.093
45.72,125.88,0.093
45.73,125.90,0.093
45.73,125.92,0.093
45.73,125.93,0.093
45.73,125.95,0.093
45.73,125.97,0.093
45.73,125.98,0.093
45.74,126.00,0.093
45.74,126.02,0.093
45.74,126.03,0.093
45.74,126.05,0.093
45.74,126.07,0.093
45.74,126.08,0.093
45.74,126.10,0.093
45.75,126.12,0.093
45.75,126.13,0.093
45.75,126.15,0.093
45.75,126.17,0.093
45.75,126.18,0.093
45.76,126.20,0.093
45.76,126.22,0.093
45.76,126.23,0.093
45.76,126.25,0.093
45.76,126.27,0.093
45.76,126.28,0.093
45.76,126.30,0.093
45.77,126.32,0.093
45.77,126.33,0.093
45.77,126.35,0.093
45.77,126.37,0.093
45.77,126.38,0.093
45.78,126.40,0.093
45.78,126.42,0.093
45.78,126.43,0.093
45.78,126.45,0.093
45.78,126.47,0.093
45.78,126.48,0.093
45.79,126.50,0.093
45.79,126.52,0.093
45.79,126.53,0.093
45.79,126.55,0.093
45.79,126.57,0.093
45.79,126.58,0.093
45.79,126.60,0.093
45.80,126.62,0.093
45.80,126.63,0.093
45.80,126.65,0.093
45.80,126.67,0.093
45.80,126.68,0.093
45.81,126.70,0.093
45.81,126.72,0.093
45.81,126.73,0.093
45.81,126.75,0.093
45.81,126.77,0.093
45.81,126.78,0.093
45.81,126.80,0.093
45.82,126.82,0.093
45.82,126.83,0.093
45.82,126.85,0.093
45.82,126.87,0.093
45.82,126.88,0.093
45.83,126.90,0.093
45.83,126.92,0.093
45.83,126.93,0.093
45.83,126.95,0.093
45.83,126.97,0.093
45.83,126.98,0.093
45.84,127.00,0.093
45.84,127.02,0.093
45.84,127.03,0.093
45.84,127.05,0.093
45.84,127.07,0.093
45.84,127.08,0.093
45.84,127.10,0.093
45.85,127.12,0.093
45.85,127.13,0.093
45.85,127.15,0.093
45.85,127.17,0.093
45.85,127.18,0.093
45.86,127.20,0.093
45.86,127.22,0.093
45.86,127.23,0.093
45.86,127.25,0.093
45.86,127.27,0.093
45.86,127.28,0.093
45.86,127.30,0.093
45.87,127.32,0.093
45.87,127.33,0.093
45.87,127.35,0.093
45.87,127.37,0.093
45.87,127.38,0.093
45.88,127.40,0.093
45.88,127.42,0.093
45.88,127.43,0.093
45.88,127.45,0.093
45.88,127.47,0.093
45.88,127.48,0.093
45.89,127.50,0.093
45.89,127.52,0.093
45.89,127.53,0.093
45.89,127.55,0.093
45.89,127.57,0.093
45.89,127.58,0.093
45.89,127.60,0.093
45.90,127.62,0.093
45.90,127.63,0.093
45.90,127.65,0.093
45.90,127.67,0.093
45.90,127.68,0.093
45.91,127.70,0.093
45.91,127.72,0.093
45.91,127.73,0.093
45.91,127.75,0.093
45.91,127.77,0.093
45.91,127.78,0.093
45.91,127.80,0.093
45.92,127.82,0.093
45.92,127.84,0.093
45.92,127.85,0.093
45.92,127.87,0.093
45.92,127.89,0.093
45.93,127.90,0.093
45.93,127.92,0.093
45.93,127.93,0.093
45.93,127.95,0.093
45.93,127.97,0.093
45.93,127.98,0.093
45.94,128.00,0.093
45.94,128.02,0.093
45.94,128.03,0.093
45.94,128.05,0.093
45.94,128.07,0.093
45.94,128.08,0.093
45.94,128.10,0.093
45.95,128.12,0.093
45.95,128.13,0.093
45.95,128.15,0.093
45.95,128.17,0.093
45.95,128.18,0.093
45.96,128.20,0.093
45.96,128.22,0.093
45.96,128.23,0.094
45.96,128.25,0.094
45.96,128.27,0.094
45.96,128.28,0.094
45.96,128.30,0.094
45.97,128.32,0.094
45.97,128.34,0.094
45.97,128.35,0.094
45.97,128.37,0.094
45.97,128.39,0.094
45.98,128.40,0.094
45.98,128.42,0.094
45.98,128.44,0.094
45.98,128.45,0.094
45.98,128.47,0.094
45.98,128.49,0.094
45.99,128.50,0.094
45.99,128.52,0.094
45.99,128.54,0.094
45.99,128.55,0.094
45.99,128.57,0.094
45.99,128.59,0.094
45.99,128.60,0.094
46.00,128.62,0.094
46.00,128.64,0.094
46.00,128.65,0.094
46.00,128.67,0.094
46.00,128.69,0.094
46.01,128.70,0.094
46.01,128.72,0.094
46.01,128.74,0.094
46.01,128.75,0.094
46.01,128.77,0.094
46.01,128.79,0.094
46.01,128.80,0.094
46.02,128.82,0.094
46.02,128.84,0.094
46.02,128.85,0.094
46.02,128.87,0.094
46.02,128.89,0.094
46.03,128.90,0.094
46.03,128.92,0.094
46.03,128.94,0.094
46.03,128.95,0.094
46.03,128.97,0.094
46.03,128.98,0.094
46.04,129.00,0.094
46.04,129.02,0.094
46.04,129.04,0.094
46.04,129.05,0.094
46.04,129.07,0.094
46.04,129.09,0.094
46.04,129.10,0.094
46.05,129.12,0.094
46.05,129.14,0.094
46.05,129.15,0.094
46.05,129.17,0.094
46.05,129.19,0.094
46.06,129.20,0.094
46.06,129.22,0.094
46.06,129.24,0.094
46.06,129.25,0.094
46.06,129.27,0.094
46.06,129.29,0.094
46.06,129.30,0.094
46.07,129.32,0.094
46.07,129.34,0.094
46.07,129.35,0.094
46.07,129.37,0.094
46.07,129.39,0.094
46.08,129.40,0.094
46.08,129.42,0.094
46.08,129.44,0.094
46.08,129.45,0.094
46.08,129.47,0.094
46.08,129.49,0.094
46.09,129.50,0.094
46.09,129.52,0.094
46.09,129.54,0.094
46.09,129.55,0.094
46.09,129.57,0.094
46.09,129.59,0.094
46.09,129.60,0.094
46.10,129.62,0.094
46.10,129.64,0.094
46.10,129.65,0.094
46.10,129.67,0.094
46.10,129.69,0.094
46.11,129.70,0.094
46.11,129.72,0.094
46.11,129.74,0.094
46.11,129.75,0.094
46.11,129.77,0.094
46.11,129.79,0.094
46.11,129.80,0.094
46.12,129.82,0.094
46.12,129.84,0.094
46.12,129.85,0.094
46.12,129.87,0.094
46.12,129.89,0.094
46.13,129.90,0.094
46.13,129.92,0.094
46.13,129.94,0.094
46.13,129.95,0.094
46.13,129.97,0.094
46.13,129.99,0.094
46.14,130.00,0.094
46.14,130.02,0.094
46.14,130.04,0.094
46.14,130.05,0.094
46.14,130.07,0.094
46.14,130.09,0.094
46.14,130.10,0.094
46.15,130.12,0.094
46.15,130.14,0.094
46.15,130.15,0.094
46.15,130.17,0.094
46.15,130.19,0.094
46.16,130.20,0.094
46.16,130.22,0.094
46.16,130.24,0.094
46.16,130.25,0.094
46.16,130.27,0.094
46.16,130.28,0.094
46.16,130.30,0.094
46.17,130.32,0.094
46.17,130.34,0.094
46.17,130.35,0.094
46.17,130.37,0.094
46.17,130.39,0.094
46.18,130.40,0.094
46.18,130.42,0.094
46.18,130.43,0.094
46.18,130.45,0.094
46.18,130.47,0.094
46.18,130.48,0.094
46.19,130.50,0.094
46.19,130.52,0.094
46.19,130.54,0.094
46.19,130.55,0.094
46.19,130.57,0.094
46.19,130.59,0.094
46.19,130.60,0.094
46.20,130.62,0.094
46.20,130.64,0.094
46.20,130.65,0.094
46.20,130.67,0.094
46.20,130.69,0.094
46.21,130.70,0.094
46.21,130.72,0.094
46.21,130.74,0.094
46.21,130.75,0.094
46.21,130.77,0.094
46.21,130.79,0.094
46.21,130.80,0.094
46.22,130.82,0.094
46.22,130.84,0.094
46.22,130.85,0.094
46.22,130.87,0.094
46.22,130.89,0.094
46.23,130.90,0.094
46.23,130.92,0.094
46.23,130.94,0.094
46.23,130.95,0.094
46.23,130.97,0.094
46.23,130.99,0.094
46.24,131.00,0.094
46.24,131.02,0.094
46.24,131.04,0.094
46.24,131.05,0.094
46.24,131.07,0.094
46.24,131.09,0.094
46.24,131.10,0.094
46.25,131.12,0.094
46.25,131.14,0.094
46.25,131.15,0.094
46.25,131.17,0.094
46.25,131.19,0.094
46.26,131.20,0.094
46.26,131.22,0.094
46.26,131.24,0.094
46.26,131.25,0.094
46.26,131.27,0.094
46.26,131.29,0.094
46.26,131.30,0.094
46.27,131.32,0.094
46.27,131.34,0.094
46.27,131.35,0.094
46.27,131.37,0.094
46.27,131.39,0.094
46.28,131.40,0.094
46.28,131.42,0.094
46.28,131.44,0.094
46.28,131.45,0.094
46.28,131.47,0.094
46.28,131.49,0.094
46.29,131.50,0.094
46.29,131.52,0.094
46.29,131.54,0.094
46.29,131.55,0.094
46.29,131.57,0.094
46.29,131.59,0.094
46.29,131.60,0.094
46.30,131.62,0.094
46.30,131.64,0.094
46.30,131.65,0.094
46.30,131.67,0.094
46.30,131.69,0.094
46.31,131.70,0.094
46.31,131.72,0.094
46.31,131.74,0.094
46.31,131.75,0.094
46.31,131.77,0.094
46.31,131.79,0.094
46.31,131.80,0.094
46.32,131.82,0.094
46.32,131.84,0.094
46.32,131.85,0.094
46.32,131.87,0.094
46.32,131.89,0.094
46.33,131.90,0.094
46.33,131.92,0.094
46.33,131.94,0.094
46.33,131.95,0.094
46.33,131.97,0.094
46.33,131.99,0.094
46.34,132.00,0.094
46.34,132.02,0.094
46.34,132.04,0.094
46.34,132.05,0.094
46.34,132.07,0.094
46.34,132.09,0.094
46.34,132.10,0.094
46.35,132.12,0.094
46.35,132.14,0.094
46.35,132.15,0.094
46.35,132.17,0.094
46.35,132.19,0.094
46.36,132.20,0.094
46.36,132.22,0.094
46.36,132.24,0.094
46.36,132.25,0.094
46.36,132.27,0.094
46.36,132.29,0.094
46.36,132.30,0.094
46.37,132.32,0.094
46.37,132.34,0.094
46.37,132.35,0.094
46.37,132.37,0.094
46.37,132.39,0.094
46.38,132.40,0.094
46.38,132.42,0.094
46.38,132.44,0.094
46.38,132.45,0.094
46.38,132.47,0.094
46.38,132.49,0.094
46.39,132.50,0.094
46.39,132.52,0.094
46.39,132.54,0.094
46.39,132.55,0.094
46.39,132.57,0.094
46.39,132.59,0.094
46.39,132.61,0.094
46.40,132.62,0.094
46.40,132.64,0.094
46.40,132.66,0.094
46.40,132.67,0.094
46.40,132.69,0.094
46.41,132.71,0.094
46.41,132.72,0.094
46.41,132.74,0.094
46.41,132.75,0.094
46.41,132.77,0.094
46.41,132.79,0.094
46.41,132.81,0.094
46.42,132.82,0.094
46.42,132.84,0.094
46.42,132.86,0.094
46.42,132.87,0.094
46.42,132.89,0.094
46.43,132.90,0.094
46.43,132.92,0.094
46.43,132.94,0.094
46.43,132.95,0.094
46.43,132.97,0.094
46.43,132.99,0.094
46.44,133.01,0.094
46.44,133.02,0.094
46.44,133.04,0.094
46.44,133.05,0.094
46.44,133.07,0.094
46.44,133.09,0.094
46.44,133.11,0.094
46.45,133.12,0.094
46.45,133.14,0.094
46.45,133.15,0.094
46.45,133.17,0.094
46.45,133.19,0.094
46.46,133.21,0.094
46.46,133.22,0.094
46.46,133.24,0.094
46.46,133.26,0.094
46.46,133.27,0.094
46.46,133.29,0.094
46.46,133.30,0.094
46.47,133.32,0.094
46.47,133.34,0.094
46.47,133.36,0.094
46.47,133.37,0.094
46.47,133.39,0.094
46.48,133.41,0.094
46.48,133.42,0.094
46.48,133.44,0.094
46.48,133.46,0.094
46.48,133.47,0.094
46.48,133.49,0.094
46.49,133.50,0.094
46.49,133.52,0.094
46.49,133.54,0.094
46.49,133.56,0.094
46.49,133.57,0.094
46.49,133.59,0.094
46.49,133.61,0.094
46.50,133.62,0.094
46.50,133.64,0.094
46.50,133.66,0.094
46.50,133.67,0.094
46.50,133.69,0.094
46.51,133.71,0.094
46.51,133.72,0.094
46.51,133.74,0.094
46.51,133.76,0.094
46.51,133.77,0.094
46.51,133.79,0.094
46.51,133.81,0.094
46.52,133.82,0.094
46.52,133.84,0.094
46.52,133.85,0.094
46.52,133.87,0.094
46.52,133.89,0.094
46.53,133.90,0.094
46.53,133.92,0.094
46.53,133.94,0.094
46.53,133.95,0.094
46.53,133.97,0.094
46.53,133.99,0.094
46.54,134.01,0.094
46.54,134.02,0.094
46.54,134.04,0.094
46.54,134.06,0.094
46.54,134.07,0.094
46.54,134.09,0.094
46.54,134.11,0.094
46.55,134.12,0.094
46.55,134.14,0.094
46.55,134.16,0.094
46.55,134.17,0.094
46.55,134.19,0.094
46.56,134.21,0.094
